item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P002564,Producto Performance 2564,ALM-4,GRUPO-4,2026-03-10,SA-DOC010010564,10564,CP,0.0,50.138,8068.42,-404534.44,-50.138,CC-4,LOT-004
P002565,Producto Performance 2565,ALM-5,GRUPO-5,2026-03-11,EA-DOC010010565,10565,CP,2.763,0.0,2934.44,8107.86,2.763,CC-1,LOT-005
P002566,Producto Performance 2566,ALM-1,GRUPO-6,2026-03-12,EA-DOC010010566,10566,CP,16.945,0.0,12107.89,205168.2,16.945,CC-2,LOT-006
P002567,Producto Performance 2567,ALM-2,GRUPO-7,2026-03-13,SA-DOC010010567,10567,CP,0.0,21.121,11442.89,-241685.28,-21.121,CC-3,LOT-007
P002568,Producto Performance 2568,ALM-3,GRUPO-8,2026-03-14,EA-DOC010010568,10568,CP,18.286,0.0,14568.4,266397.76,18.286,CC-4,LOT-008
P002569,Producto Performance 2569,ALM-4,GRUPO-1,2026-03-15,EA-DOC010010569,10569,CP,27.656,0.0,4424.25,122357.06,27.656,CC-1,LOT-009
P002570,Producto Performance 2570,ALM-5,GRUPO-2,2026-03-16,SA-DOC010010570,10570,CP,0.0,50.876,13141.69,-668596.62,-50.876,CC-2,LOT-010
P002571,Producto Performance 2571,ALM-1,GRUPO-3,2026-03-17,EA-DOC010010571,10571,CP,26.878,0.0,4926.84,132423.61,26.878,CC-3,LOT-011
P002572,Producto Performance 2572,ALM-2,GRUPO-4,2026-03-18,EA-DOC010010572,10572,CP,50.729,0.0,5522.6,280155.98,50.729,CC-4,LOT-012
P002573,Producto Performance 2573,ALM-3,GRUPO-5,2026-03-19,SA-DOC010010573,10573,CP,0.0,47.01,5534.79,-260190.48,-47.01,CC-1,LOT-013
P002574,Producto Performance 2574,ALM-4,GRUPO-6,2026-03-20,EA-DOC010010574,10574,CP,29.878,0.0,14998.33,448120.1,29.878,CC-2,LOT-014
P002575,Producto Performance 2575,ALM-5,GRUPO-7,2026-03-21,EA-DOC010010575,10575,CP,21.278,0.0,2123.59,45185.75,21.278,CC-3,LOT-015
P002576,Producto Performance 2576,ALM-1,GRUPO-8,2026-03-22,SA-DOC010010576,10576,CP,0.0,18.2,11663.32,-212272.42,-18.2,CC-4,LOT-016
P002577,Producto Performance 2577,ALM-2,GRUPO-1,2026-03-23,EA-DOC010010577,10577,CP,50.789,0.0,6930.92,352014.5,50.789,CC-1,LOT-017
P002578,Producto Performance 2578,ALM-3,GRUPO-2,2026-03-24,EA-DOC010010578,10578,CP,29.77,0.0,4981.97,148313.25,29.77,CC-2,LOT-018
P002579,Producto Performance 2579,ALM-4,GRUPO-3,2026-03-25,SA-DOC010010579,10579,CP,0.0,53.571,5678.79,-304218.46,-53.571,CC-3,LOT-019
P002580,Producto Performance 2580,ALM-5,GRUPO-4,2026-03-26,EA-DOC010010580,10580,CP,4.879,0.0,1896.59,9253.46,4.879,CC-4,LOT-020
P002581,Producto Performance 2581,ALM-1,GRUPO-5,2026-03-27,EA-DOC010010581,10581,CP,32.915,0.0,9310.11,306442.27,32.915,CC-1,LOT-001
P002582,Producto Performance 2582,ALM-2,GRUPO-6,2026-03-28,SA-DOC010010582,10582,CP,0.0,34.573,12077.55,-417557.14,-34.573,CC-2,LOT-002
P002583,Producto Performance 2583,ALM-3,GRUPO-7,2026-03-29,EA-DOC010010583,10583,CP,59.255,0.0,4358.67,258272.99,59.255,CC-3,LOT-003
P002584,Producto Performance 2584,ALM-4,GRUPO-8,2026-03-30,EA-DOC010010584,10584,CP,51.065,0.0,13241.85,676195.07,51.065,CC-4,LOT-004
P002585,Producto Performance 2585,ALM-5,GRUPO-1,2026-03-03,SA-DOC010010585,10585,CP,0.0,51.382,6026.81,-309669.55,-51.382,CC-1,LOT-005
P002586,Producto Performance 2586,ALM-1,GRUPO-2,2026-03-04,EA-DOC010010586,10586,CP,25.08,0.0,6777.02,169967.66,25.08,CC-2,LOT-006
P002587,Producto Performance 2587,ALM-2,GRUPO-3,2026-03-05,EA-DOC010010587,10587,CP,39.194,0.0,6116.19,239717.95,39.194,CC-3,LOT-007
P002588,Producto Performance 2588,ALM-3,GRUPO-4,2026-03-06,SA-DOC010010588,10588,CP,0.0,15.956,7482.12,-119384.71,-15.956,CC-4,LOT-008
P002589,Producto Performance 2589,ALM-4,GRUPO-5,2026-03-07,EA-DOC010010589,10589,CP,27.16,0.0,11790.48,320229.44,27.16,CC-1,LOT-009
P002590,Producto Performance 2590,ALM-5,GRUPO-6,2026-03-08,EA-DOC010010590,10590,CP,28.115,0.0,7688.86,216172.3,28.115,CC-2,LOT-010
P002591,Producto Performance 2591,ALM-1,GRUPO-7,2026-03-09,SA-DOC010010591,10591,CP,0.0,18.686,8461.76,-158116.45,-18.686,CC-3,LOT-011
P002592,Producto Performance 2592,ALM-2,GRUPO-8,2026-03-10,EA-DOC010010592,10592,CP,38.355,0.0,10123.64,388292.21,38.355,CC-4,LOT-012
P002593,Producto Performance 2593,ALM-3,GRUPO-1,2026-03-11,EA-DOC010010593,10593,CP,52.392,0.0,8926.12,467657.28,52.392,CC-1,LOT-013
P002594,Producto Performance 2594,ALM-4,GRUPO-2,2026-03-12,SA-DOC010010594,10594,CP,0.0,19.306,11707.56,-226026.15,-19.306,CC-2,LOT-014
P002595,Producto Performance 2595,ALM-5,GRUPO-3,2026-03-13,EA-DOC010010595,10595,CP,54.35,0.0,1866.36,101436.67,54.35,CC-3,LOT-015
P002596,Producto Performance 2596,ALM-1,GRUPO-4,2026-03-14,EA-DOC010010596,10596,CP,19.81,0.0,1708.94,33854.1,19.81,CC-4,LOT-016
P002597,Producto Performance 2597,ALM-2,GRUPO-5,2026-03-15,SA-DOC010010597,10597,CP,0.0,0.651,12131.91,-7897.87,-0.651,CC-1,LOT-017
P002598,Producto Performance 2598,ALM-3,GRUPO-6,2026-03-16,EA-DOC010010598,10598,CP,14.058,0.0,3424.4,48140.22,14.058,CC-2,LOT-018
P002599,Producto Performance 2599,ALM-4,GRUPO-7,2026-03-17,EA-DOC010010599,10599,CP,51.783,0.0,13066.63,676629.3,51.783,CC-3,LOT-019
P002600,Producto Performance 2600,ALM-5,GRUPO-8,2026-03-18,SA-DOC010010600,10600,CP,0.0,36.775,4282.52,-157489.67,-36.775,CC-4,LOT-020
P002601,Producto Performance 2601,ALM-1,GRUPO-1,2026-03-19,EA-DOC010010601,10601,CP,12.77,0.0,11148.67,142368.52,12.77,CC-1,LOT-001
P002602,Producto Performance 2602,ALM-2,GRUPO-2,2026-03-20,EA-DOC010010602,10602,CP,29.413,0.0,4162.94,122444.55,29.413,CC-2,LOT-002
P002603,Producto Performance 2603,ALM-3,GRUPO-3,2026-03-21,SA-DOC010010603,10603,CP,0.0,34.156,2417.27,-82564.27,-34.156,CC-3,LOT-003
P002604,Producto Performance 2604,ALM-4,GRUPO-4,2026-03-22,EA-DOC010010604,10604,CP,56.044,0.0,14430.75,808756.95,56.044,CC-4,LOT-004
P002605,Producto Performance 2605,ALM-5,GRUPO-5,2026-03-23,EA-DOC010010605,10605,CP,40.362,0.0,9225.02,372340.26,40.362,CC-1,LOT-005
P002606,Producto Performance 2606,ALM-1,GRUPO-6,2026-03-24,SA-DOC010010606,10606,CP,0.0,47.704,13644.34,-650889.6,-47.704,CC-2,LOT-006
P002607,Producto Performance 2607,ALM-2,GRUPO-7,2026-03-25,EA-DOC010010607,10607,CP,23.116,0.0,10885.32,251625.06,23.116,CC-3,LOT-007
P002608,Producto Performance 2608,ALM-3,GRUPO-8,2026-03-26,EA-DOC010010608,10608,CP,6.281,0.0,6469.87,40637.25,6.281,CC-4,LOT-008
P002609,Producto Performance 2609,ALM-4,GRUPO-1,2026-03-27,SA-DOC010010609,10609,CP,0.0,2.119,1558.86,-3303.22,-2.119,CC-1,LOT-009
P002610,Producto Performance 2610,ALM-5,GRUPO-2,2026-03-28,EA-DOC010010610,10610,CP,25.62,0.0,7881.31,201919.16,25.62,CC-2,LOT-010
P002611,Producto Performance 2611,ALM-1,GRUPO-3,2026-03-29,EA-DOC010010611,10611,CP,40.957,0.0,14562.49,596435.9,40.957,CC-3,LOT-011
P002612,Producto Performance 2612,ALM-2,GRUPO-4,2026-03-30,SA-DOC010010612,10612,CP,0.0,29.799,7515.71,-223960.64,-29.799,CC-4,LOT-012
P002613,Producto Performance 2613,ALM-3,GRUPO-5,2026-03-03,EA-DOC010010613,10613,CP,50.903,0.0,5649.03,287552.57,50.903,CC-1,LOT-013
P002614,Producto Performance 2614,ALM-4,GRUPO-6,2026-03-04,EA-DOC010010614,10614,CP,44.153,0.0,4015.33,177288.87,44.153,CC-2,LOT-014
P002615,Producto Performance 2615,ALM-5,GRUPO-7,2026-03-05,SA-DOC010010615,10615,CP,0.0,31.79,5878.03,-186862.57,-31.79,CC-3,LOT-015
P002616,Producto Performance 2616,ALM-1,GRUPO-8,2026-03-06,EA-DOC010010616,10616,CP,50.095,0.0,2911.09,145831.05,50.095,CC-4,LOT-016
P002617,Producto Performance 2617,ALM-2,GRUPO-1,2026-03-07,EA-DOC010010617,10617,CP,25.187,0.0,6209.06,156387.59,25.187,CC-1,LOT-017
P002618,Producto Performance 2618,ALM-3,GRUPO-2,2026-03-08,SA-DOC010010618,10618,CP,0.0,47.894,5282.57,-253003.41,-47.894,CC-2,LOT-018
P002619,Producto Performance 2619,ALM-4,GRUPO-3,2026-03-09,EA-DOC010010619,10619,CP,39.692,0.0,2351.47,93334.55,39.692,CC-3,LOT-019
P002620,Producto Performance 2620,ALM-5,GRUPO-4,2026-03-10,EA-DOC010010620,10620,CP,50.496,0.0,6881.46,347486.2,50.496,CC-4,LOT-020
P002621,Producto Performance 2621,ALM-1,GRUPO-5,2026-03-11,SA-DOC010010621,10621,CP,0.0,14.604,14184.08,-207144.3,-14.604,CC-1,LOT-001
P002622,Producto Performance 2622,ALM-2,GRUPO-6,2026-03-12,EA-DOC010010622,10622,CP,59.032,0.0,7768.84,458610.16,59.032,CC-2,LOT-002
P002623,Producto Performance 2623,ALM-3,GRUPO-7,2026-03-13,EA-DOC010010623,10623,CP,22.286,0.0,1535.55,34221.27,22.286,CC-3,LOT-003
P002624,Producto Performance 2624,ALM-4,GRUPO-8,2026-03-14,SA-DOC010010624,10624,CP,0.0,23.939,5998.12,-143588.99,-23.939,CC-4,LOT-004
P002625,Producto Performance 2625,ALM-5,GRUPO-1,2026-03-15,EA-DOC010010625,10625,CP,22.399,0.0,6318.88,141536.59,22.399,CC-1,LOT-005
P002626,Producto Performance 2626,ALM-1,GRUPO-2,2026-03-16,EA-DOC010010626,10626,CP,23.677,0.0,8891.49,210523.81,23.677,CC-2,LOT-006
P002627,Producto Performance 2627,ALM-2,GRUPO-3,2026-03-17,SA-DOC010010627,10627,CP,0.0,49.008,9813.97,-480963.04,-49.008,CC-3,LOT-007
P002628,Producto Performance 2628,ALM-3,GRUPO-4,2026-03-18,EA-DOC010010628,10628,CP,27.436,0.0,6172.67,169353.37,27.436,CC-4,LOT-008
P002629,Producto Performance 2629,ALM-4,GRUPO-5,2026-03-19,EA-DOC010010629,10629,CP,46.214,0.0,9347.32,431977.05,46.214,CC-1,LOT-009
P002630,Producto Performance 2630,ALM-5,GRUPO-6,2026-03-20,SA-DOC010010630,10630,CP,0.0,8.137,3000.31,-24413.52,-8.137,CC-2,LOT-010
P002631,Producto Performance 2631,ALM-1,GRUPO-7,2026-03-21,EA-DOC010010631,10631,CP,38.272,0.0,14731.4,563800.14,38.272,CC-3,LOT-011
P002632,Producto Performance 2632,ALM-2,GRUPO-8,2026-03-22,EA-DOC010010632,10632,CP,31.421,0.0,6751.76,212147.05,31.421,CC-4,LOT-012
P002633,Producto Performance 2633,ALM-3,GRUPO-1,2026-03-23,SA-DOC010010633,10633,CP,0.0,59.981,13073.59,-784167.0,-59.981,CC-1,LOT-013
P002634,Producto Performance 2634,ALM-4,GRUPO-2,2026-03-24,EA-DOC010010634,10634,CP,42.82,0.0,1667.77,71413.91,42.82,CC-2,LOT-014
P002635,Producto Performance 2635,ALM-5,GRUPO-3,2026-03-25,EA-DOC010010635,10635,CP,45.888,0.0,1714.36,78668.55,45.888,CC-3,LOT-015
P002636,Producto Performance 2636,ALM-1,GRUPO-4,2026-03-26,SA-DOC010010636,10636,CP,0.0,48.684,6525.61,-317692.8,-48.684,CC-4,LOT-016
P002637,Producto Performance 2637,ALM-2,GRUPO-5,2026-03-27,EA-DOC010010637,10637,CP,36.521,0.0,5996.77,219008.04,36.521,CC-1,LOT-017
P002638,Producto Performance 2638,ALM-3,GRUPO-6,2026-03-28,EA-DOC010010638,10638,CP,55.499,0.0,2642.61,146662.21,55.499,CC-2,LOT-018
P002639,Producto Performance 2639,ALM-4,GRUPO-7,2026-03-29,SA-DOC010010639,10639,CP,0.0,10.257,14144.74,-145082.6,-10.257,CC-3,LOT-019
P002640,Producto Performance 2640,ALM-5,GRUPO-8,2026-03-30,EA-DOC010010640,10640,CP,51.853,0.0,14749.25,764792.86,51.853,CC-4,LOT-020
P002641,Producto Performance 2641,ALM-1,GRUPO-1,2026-03-03,EA-DOC010010641,10641,CP,36.608,0.0,9473.29,346798.2,36.608,CC-1,LOT-001
P002642,Producto Performance 2642,ALM-2,GRUPO-2,2026-03-04,SA-DOC010010642,10642,CP,0.0,29.737,13370.05,-397585.18,-29.737,CC-2,LOT-002
P002643,Producto Performance 2643,ALM-3,GRUPO-3,2026-03-05,EA-DOC010010643,10643,CP,13.933,0.0,6955.8,96915.16,13.933,CC-3,LOT-003
P002644,Producto Performance 2644,ALM-4,GRUPO-4,2026-03-06,EA-DOC010010644,10644,CP,36.725,0.0,11618.32,426682.8,36.725,CC-4,LOT-004
P002645,Producto Performance 2645,ALM-5,GRUPO-5,2026-03-07,SA-DOC010010645,10645,CP,0.0,26.265,8915.25,-234159.04,-26.265,CC-1,LOT-005
P002646,Producto Performance 2646,ALM-1,GRUPO-6,2026-03-08,EA-DOC010010646,10646,CP,31.088,0.0,4790.98,148941.99,31.088,CC-2,LOT-006
P002647,Producto Performance 2647,ALM-2,GRUPO-7,2026-03-09,EA-DOC010010647,10647,CP,9.094,0.0,3983.5,36225.95,9.094,CC-3,LOT-007
P002648,Producto Performance 2648,ALM-3,GRUPO-8,2026-03-10,SA-DOC010010648,10648,CP,0.0,55.142,14182.45,-782048.66,-55.142,CC-4,LOT-008
P002649,Producto Performance 2649,ALM-4,GRUPO-1,2026-03-11,EA-DOC010010649,10649,CP,30.685,0.0,5132.49,157490.46,30.685,CC-1,LOT-009
P002650,Producto Performance 2650,ALM-5,GRUPO-2,2026-03-12,EA-DOC010010650,10650,CP,17.132,0.0,13423.32,229968.32,17.132,CC-2,LOT-010
P002651,Producto Performance 2651,ALM-1,GRUPO-3,2026-03-13,SA-DOC010010651,10651,CP,0.0,40.964,10405.56,-426253.36,-40.964,CC-3,LOT-011
P002652,Producto Performance 2652,ALM-2,GRUPO-4,2026-03-14,EA-DOC010010652,10652,CP,55.58,0.0,6447.46,358349.83,55.58,CC-4,LOT-012
P002653,Producto Performance 2653,ALM-3,GRUPO-5,2026-03-15,EA-DOC010010653,10653,CP,26.839,0.0,2558.99,68680.73,26.839,CC-1,LOT-013
P002654,Producto Performance 2654,ALM-4,GRUPO-6,2026-03-16,SA-DOC010010654,10654,CP,0.0,42.613,3457.51,-147334.87,-42.613,CC-2,LOT-014
P002655,Producto Performance 2655,ALM-5,GRUPO-7,2026-03-17,EA-DOC010010655,10655,CP,22.284,0.0,2109.13,46999.85,22.284,CC-3,LOT-015
P002656,Producto Performance 2656,ALM-1,GRUPO-8,2026-03-18,EA-DOC010010656,10656,CP,42.315,0.0,11990.92,507395.78,42.315,CC-4,LOT-016
P002657,Producto Performance 2657,ALM-2,GRUPO-1,2026-03-19,SA-DOC010010657,10657,CP,0.0,16.583,10808.93,-179244.49,-16.583,CC-1,LOT-017
P002658,Producto Performance 2658,ALM-3,GRUPO-2,2026-03-20,EA-DOC010010658,10658,CP,16.108,0.0,3693.69,59497.96,16.108,CC-2,LOT-018
P002659,Producto Performance 2659,ALM-4,GRUPO-3,2026-03-21,EA-DOC010010659,10659,CP,55.407,0.0,12415.62,687912.26,55.407,CC-3,LOT-019
P002660,Producto Performance 2660,ALM-5,GRUPO-4,2026-03-22,SA-DOC010010660,10660,CP,0.0,57.601,8376.12,-482472.89,-57.601,CC-4,LOT-020
P002661,Producto Performance 2661,ALM-1,GRUPO-5,2026-03-23,EA-DOC010010661,10661,CP,4.081,0.0,4151.46,16942.11,4.081,CC-1,LOT-001
P002662,Producto Performance 2662,ALM-2,GRUPO-6,2026-03-24,EA-DOC010010662,10662,CP,28.738,0.0,10449.36,300293.71,28.738,CC-2,LOT-002
P002663,Producto Performance 2663,ALM-3,GRUPO-7,2026-03-25,SA-DOC010010663,10663,CP,0.0,4.646,12210.16,-56728.4,-4.646,CC-3,LOT-003
P002664,Producto Performance 2664,ALM-4,GRUPO-8,2026-03-26,EA-DOC010010664,10664,CP,49.578,0.0,11448.78,567607.61,49.578,CC-4,LOT-004
P002665,Producto Performance 2665,ALM-5,GRUPO-1,2026-03-27,EA-DOC010010665,10665,CP,15.368,0.0,4711.74,72410.02,15.368,CC-1,LOT-005
P002666,Producto Performance 2666,ALM-1,GRUPO-2,2026-03-28,SA-DOC010010666,10666,CP,0.0,32.296,4828.46,-155939.94,-32.296,CC-2,LOT-006
P002667,Producto Performance 2667,ALM-2,GRUPO-3,2026-03-29,EA-DOC010010667,10667,CP,33.212,0.0,14459.93,480243.2,33.212,CC-3,LOT-007
P002668,Producto Performance 2668,ALM-3,GRUPO-4,2026-03-30,EA-DOC010010668,10668,CP,28.978,0.0,2823.58,81821.7,28.978,CC-4,LOT-008
P002669,Producto Performance 2669,ALM-4,GRUPO-5,2026-03-03,SA-DOC010010669,10669,CP,0.0,28.913,2583.6,-74699.63,-28.913,CC-1,LOT-009
P002670,Producto Performance 2670,ALM-5,GRUPO-6,2026-03-04,EA-DOC010010670,10670,CP,14.889,0.0,1756.82,26157.29,14.889,CC-2,LOT-010
P002671,Producto Performance 2671,ALM-1,GRUPO-7,2026-03-05,EA-DOC010010671,10671,CP,11.561,0.0,7123.97,82360.22,11.561,CC-3,LOT-011
P002672,Producto Performance 2672,ALM-2,GRUPO-8,2026-03-06,SA-DOC010010672,10672,CP,0.0,33.244,3996.59,-132862.64,-33.244,CC-4,LOT-012
P002673,Producto Performance 2673,ALM-3,GRUPO-1,2026-03-07,EA-DOC010010673,10673,CP,37.288,0.0,3021.82,112677.62,37.288,CC-1,LOT-013
P002674,Producto Performance 2674,ALM-4,GRUPO-2,2026-03-08,EA-DOC010010674,10674,CP,32.422,0.0,5352.29,173531.95,32.422,CC-2,LOT-014
P002675,Producto Performance 2675,ALM-5,GRUPO-3,2026-03-09,SA-DOC010010675,10675,CP,0.0,43.622,7635.31,-333067.49,-43.622,CC-3,LOT-015
P002676,Producto Performance 2676,ALM-1,GRUPO-4,2026-03-10,EA-DOC010010676,10676,CP,22.818,0.0,2626.44,59930.11,22.818,CC-4,LOT-016
P002677,Producto Performance 2677,ALM-2,GRUPO-5,2026-03-11,EA-DOC010010677,10677,CP,26.856,0.0,6593.71,177080.68,26.856,CC-1,LOT-017
P002678,Producto Performance 2678,ALM-3,GRUPO-6,2026-03-12,SA-DOC010010678,10678,CP,0.0,31.568,5867.71,-185231.87,-31.568,CC-2,LOT-018
P002679,Producto Performance 2679,ALM-4,GRUPO-7,2026-03-13,EA-DOC010010679,10679,CP,11.939,0.0,9327.82,111364.84,11.939,CC-3,LOT-019
P002680,Producto Performance 2680,ALM-5,GRUPO-8,2026-03-14,EA-DOC010010680,10680,CP,58.928,0.0,14006.28,825362.07,58.928,CC-4,LOT-020
P002681,Producto Performance 2681,ALM-1,GRUPO-1,2026-03-15,SA-DOC010010681,10681,CP,0.0,54.039,11027.0,-595888.05,-54.039,CC-1,LOT-001
P002682,Producto Performance 2682,ALM-2,GRUPO-2,2026-03-16,EA-DOC010010682,10682,CP,37.33,0.0,11758.58,438947.79,37.33,CC-2,LOT-002
P002683,Producto Performance 2683,ALM-3,GRUPO-3,2026-03-17,EA-DOC010010683,10683,CP,28.368,0.0,14116.69,400462.26,28.368,CC-3,LOT-003
P002684,Producto Performance 2684,ALM-4,GRUPO-4,2026-03-18,SA-DOC010010684,10684,CP,0.0,13.629,4809.68,-65551.13,-13.629,CC-4,LOT-004
P002685,Producto Performance 2685,ALM-5,GRUPO-5,2026-03-19,EA-DOC010010685,10685,CP,23.664,0.0,3362.6,79572.57,23.664,CC-1,LOT-005
P002686,Producto Performance 2686,ALM-1,GRUPO-6,2026-03-20,EA-DOC010010686,10686,CP,20.953,0.0,8912.69,186747.59,20.953,CC-2,LOT-006
P002687,Producto Performance 2687,ALM-2,GRUPO-7,2026-03-21,SA-DOC010010687,10687,CP,0.0,50.844,11376.78,-578441.0,-50.844,CC-3,LOT-007
P002688,Producto Performance 2688,ALM-3,GRUPO-8,2026-03-22,EA-DOC010010688,10688,CP,19.655,0.0,13312.87,261664.46,19.655,CC-4,LOT-008
P002689,Producto Performance 2689,ALM-4,GRUPO-1,2026-03-23,EA-DOC010010689,10689,CP,12.511,0.0,5305.5,66377.11,12.511,CC-1,LOT-009
P002690,Producto Performance 2690,ALM-5,GRUPO-2,2026-03-24,SA-DOC010010690,10690,CP,0.0,40.571,5057.21,-205176.07,-40.571,CC-2,LOT-010
P002691,Producto Performance 2691,ALM-1,GRUPO-3,2026-03-25,EA-DOC010010691,10691,CP,8.66,0.0,3195.22,27670.61,8.66,CC-3,LOT-011
P002692,Producto Performance 2692,ALM-2,GRUPO-4,2026-03-26,EA-DOC010010692,10692,CP,16.263,0.0,8270.49,134502.98,16.263,CC-4,LOT-012
P002693,Producto Performance 2693,ALM-3,GRUPO-5,2026-03-27,SA-DOC010010693,10693,CP,0.0,11.116,8487.27,-94344.49,-11.116,CC-1,LOT-013
P002694,Producto Performance 2694,ALM-4,GRUPO-6,2026-03-28,EA-DOC010010694,10694,CP,7.236,0.0,12124.33,87731.65,7.236,CC-2,LOT-014
P002695,Producto Performance 2695,ALM-5,GRUPO-7,2026-03-29,EA-DOC010010695,10695,CP,2.562,0.0,3362.55,8614.85,2.562,CC-3,LOT-015
P002696,Producto Performance 2696,ALM-1,GRUPO-8,2026-03-30,SA-DOC010010696,10696,CP,0.0,17.503,14192.47,-248410.8,-17.503,CC-4,LOT-016
P002697,Producto Performance 2697,ALM-2,GRUPO-1,2026-03-03,EA-DOC010010697,10697,CP,43.93,0.0,11381.03,499968.65,43.93,CC-1,LOT-017
P002698,Producto Performance 2698,ALM-3,GRUPO-2,2026-03-04,EA-DOC010010698,10698,CP,57.504,0.0,4796.48,275816.79,57.504,CC-2,LOT-018
P002699,Producto Performance 2699,ALM-4,GRUPO-3,2026-03-05,SA-DOC010010699,10699,CP,0.0,0.707,4351.2,-3076.3,-0.707,CC-3,LOT-019
P002700,Producto Performance 2700,ALM-5,GRUPO-4,2026-03-06,EA-DOC010010700,10700,CP,55.087,0.0,12842.91,707477.38,55.087,CC-4,LOT-020
P002701,Producto Performance 2701,ALM-1,GRUPO-5,2026-03-07,EA-DOC010010701,10701,CP,36.934,0.0,11991.79,442904.77,36.934,CC-1,LOT-001
P002702,Producto Performance 2702,ALM-2,GRUPO-6,2026-03-08,SA-DOC010010702,10702,CP,0.0,36.125,11399.82,-411818.5,-36.125,CC-2,LOT-002
P002703,Producto Performance 2703,ALM-3,GRUPO-7,2026-03-09,EA-DOC010010703,10703,CP,15.033,0.0,3408.04,51233.07,15.033,CC-3,LOT-003
P002704,Producto Performance 2704,ALM-4,GRUPO-8,2026-03-10,EA-DOC010010704,10704,CP,26.894,0.0,9759.03,262459.35,26.894,CC-4,LOT-004
P002705,Producto Performance 2705,ALM-5,GRUPO-1,2026-03-11,SA-DOC010010705,10705,CP,0.0,30.518,2692.69,-82175.51,-30.518,CC-1,LOT-005
P002706,Producto Performance 2706,ALM-1,GRUPO-2,2026-03-12,EA-DOC010010706,10706,CP,3.217,0.0,2753.83,8859.07,3.217,CC-2,LOT-006
P002707,Producto Performance 2707,ALM-2,GRUPO-3,2026-03-13,EA-DOC010010707,10707,CP,13.829,0.0,3610.1,49924.07,13.829,CC-3,LOT-007
P002708,Producto Performance 2708,ALM-3,GRUPO-4,2026-03-14,SA-DOC010010708,10708,CP,0.0,23.008,8466.98,-194808.28,-23.008,CC-4,LOT-008
P002709,Producto Performance 2709,ALM-4,GRUPO-5,2026-03-15,EA-DOC010010709,10709,CP,40.211,0.0,5449.35,219123.81,40.211,CC-1,LOT-009
P002710,Producto Performance 2710,ALM-5,GRUPO-6,2026-03-16,EA-DOC010010710,10710,CP,38.325,0.0,6958.56,266686.81,38.325,CC-2,LOT-010
P002711,Producto Performance 2711,ALM-1,GRUPO-7,2026-03-17,SA-DOC010010711,10711,CP,0.0,7.07,5515.14,-38992.04,-7.07,CC-3,LOT-011
P002712,Producto Performance 2712,ALM-2,GRUPO-8,2026-03-18,EA-DOC010010712,10712,CP,17.524,0.0,2505.4,43904.63,17.524,CC-4,LOT-012
P002713,Producto Performance 2713,ALM-3,GRUPO-1,2026-03-19,EA-DOC010010713,10713,CP,43.106,0.0,7224.61,311424.04,43.106,CC-1,LOT-013
P002714,Producto Performance 2714,ALM-4,GRUPO-2,2026-03-20,SA-DOC010010714,10714,CP,0.0,35.558,9871.99,-351028.22,-35.558,CC-2,LOT-014
P002715,Producto Performance 2715,ALM-5,GRUPO-3,2026-03-21,EA-DOC010010715,10715,CP,10.719,0.0,11505.83,123330.99,10.719,CC-3,LOT-015
P002716,Producto Performance 2716,ALM-1,GRUPO-4,2026-03-22,EA-DOC010010716,10716,CP,44.487,0.0,3845.44,171072.09,44.487,CC-4,LOT-016
P002717,Producto Performance 2717,ALM-2,GRUPO-5,2026-03-23,SA-DOC010010717,10717,CP,0.0,14.761,9315.42,-137504.91,-14.761,CC-1,LOT-017
P002718,Producto Performance 2718,ALM-3,GRUPO-6,2026-03-24,EA-DOC010010718,10718,CP,57.893,0.0,5869.62,339809.91,57.893,CC-2,LOT-018
P002719,Producto Performance 2719,ALM-4,GRUPO-7,2026-03-25,EA-DOC010010719,10719,CP,12.556,0.0,3106.38,39003.71,12.556,CC-3,LOT-019
P002720,Producto Performance 2720,ALM-5,GRUPO-8,2026-03-26,SA-DOC010010720,10720,CP,0.0,56.462,8992.66,-507743.57,-56.462,CC-4,LOT-020
P002721,Producto Performance 2721,ALM-1,GRUPO-1,2026-03-27,EA-DOC010010721,10721,CP,4.101,0.0,10156.09,41650.13,4.101,CC-1,LOT-001
P002722,Producto Performance 2722,ALM-2,GRUPO-2,2026-03-28,EA-DOC010010722,10722,CP,29.88,0.0,6887.97,205812.54,29.88,CC-2,LOT-002
P002723,Producto Performance 2723,ALM-3,GRUPO-3,2026-03-29,SA-DOC010010723,10723,CP,0.0,17.085,7047.52,-120406.88,-17.085,CC-3,LOT-003
P002724,Producto Performance 2724,ALM-4,GRUPO-4,2026-03-30,EA-DOC010010724,10724,CP,6.311,0.0,10248.46,64678.03,6.311,CC-4,LOT-004
P002725,Producto Performance 2725,ALM-5,GRUPO-5,2026-03-03,EA-DOC010010725,10725,CP,13.367,0.0,2005.94,26813.4,13.367,CC-1,LOT-005
P002726,Producto Performance 2726,ALM-1,GRUPO-6,2026-03-04,SA-DOC010010726,10726,CP,0.0,18.1,2318.85,-41971.19,-18.1,CC-2,LOT-006
P002727,Producto Performance 2727,ALM-2,GRUPO-7,2026-03-05,EA-DOC010010727,10727,CP,52.222,0.0,8271.93,431976.73,52.222,CC-3,LOT-007
