item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P002589,Producto Performance 2589,ALM-4,GRUPO-5,2026-03-06,EA-DOC000010589,10589,CP,56.717,0.0,2338.46,132630.44,56.717,CC-1,LOT-009
P002590,Producto Performance 2590,ALM-5,GRUPO-6,2026-03-07,EA-DOC000010590,10590,CP,26.584,0.0,6488.29,172484.7,26.584,CC-2,LOT-010
P002591,Producto Performance 2591,ALM-1,GRUPO-7,2026-03-08,SA-DOC000010591,10591,CP,0.0,42.432,12163.67,-516128.85,-42.432,CC-3,LOT-011
P002592,Producto Performance 2592,ALM-2,GRUPO-8,2026-03-09,EA-DOC000010592,10592,CP,31.706,0.0,11717.33,371509.66,31.706,CC-4,LOT-012
P002593,Producto Performance 2593,ALM-3,GRUPO-1,2026-03-10,EA-DOC000010593,10593,CP,27.51,0.0,14743.18,405584.88,27.51,CC-1,LOT-013
P002594,Producto Performance 2594,ALM-4,GRUPO-2,2026-03-11,SA-DOC000010594,10594,CP,0.0,28.737,13103.2,-376546.66,-28.737,CC-2,LOT-014
P002595,Producto Performance 2595,ALM-5,GRUPO-3,2026-03-12,EA-DOC000010595,10595,CP,19.269,0.0,14344.63,276406.68,19.269,CC-3,LOT-015
P002596,Producto Performance 2596,ALM-1,GRUPO-4,2026-03-13,EA-DOC000010596,10596,CP,18.102,0.0,9995.55,180939.45,18.102,CC-4,LOT-016
P002597,Producto Performance 2597,ALM-2,GRUPO-5,2026-03-14,SA-DOC000010597,10597,CP,0.0,12.836,5978.12,-76735.15,-12.836,CC-1,LOT-017
P002598,Producto Performance 2598,ALM-3,GRUPO-6,2026-03-15,EA-DOC000010598,10598,CP,0.853,0.0,2899.88,2473.6,0.853,CC-2,LOT-018
P002599,Producto Performance 2599,ALM-4,GRUPO-7,2026-03-16,EA-DOC000010599,10599,CP,41.875,0.0,3266.9,136801.44,41.875,CC-3,LOT-019
P002600,Producto Performance 2600,ALM-5,GRUPO-8,2026-03-17,SA-DOC000010600,10600,CP,0.0,14.585,9478.13,-138238.53,-14.585,CC-4,LOT-020
P002601,Producto Performance 2601,ALM-1,GRUPO-1,2026-03-18,EA-DOC000010601,10601,CP,44.777,0.0,2106.86,94338.87,44.777,CC-1,LOT-001
P002602,Producto Performance 2602,ALM-2,GRUPO-2,2026-03-19,EA-DOC000010602,10602,CP,27.458,0.0,6486.99,178119.77,27.458,CC-2,LOT-002
P002603,Producto Performance 2603,ALM-3,GRUPO-3,2026-03-20,SA-DOC000010603,10603,CP,0.0,57.62,5391.54,-310660.53,-57.62,CC-3,LOT-003
P002604,Producto Performance 2604,ALM-4,GRUPO-4,2026-03-21,EA-DOC000010604,10604,CP,59.309,0.0,6120.18,362981.76,59.309,CC-4,LOT-004
P002605,Producto Performance 2605,ALM-5,GRUPO-5,2026-03-22,EA-DOC000010605,10605,CP,8.745,0.0,3198.16,27967.91,8.745,CC-1,LOT-005
P002606,Producto Performance 2606,ALM-1,GRUPO-6,2026-03-23,SA-DOC000010606,10606,CP,0.0,1.172,1788.18,-2095.75,-1.172,CC-2,LOT-006
P002607,Producto Performance 2607,ALM-2,GRUPO-7,2026-03-24,EA-DOC000010607,10607,CP,27.107,0.0,1999.89,54211.02,27.107,CC-3,LOT-007
P002608,Producto Performance 2608,ALM-3,GRUPO-8,2026-03-25,EA-DOC000010608,10608,CP,46.159,0.0,6766.6,312339.49,46.159,CC-4,LOT-008
P002609,Producto Performance 2609,ALM-4,GRUPO-1,2026-03-26,SA-DOC000010609,10609,CP,0.0,16.944,6058.12,-102648.79,-16.944,CC-1,LOT-009
P002610,Producto Performance 2610,ALM-5,GRUPO-2,2026-03-27,EA-DOC000010610,10610,CP,15.96,0.0,1700.9,27146.36,15.96,CC-2,LOT-010
P002611,Producto Performance 2611,ALM-1,GRUPO-3,2026-03-28,EA-DOC000010611,10611,CP,32.643,0.0,13815.14,450967.62,32.643,CC-3,LOT-011
P002612,Producto Performance 2612,ALM-2,GRUPO-4,2026-03-29,SA-DOC000010612,10612,CP,0.0,40.129,4675.26,-187613.51,-40.129,CC-4,LOT-012
P002613,Producto Performance 2613,ALM-3,GRUPO-5,2026-03-02,EA-DOC000010613,10613,CP,47.263,0.0,7228.31,341631.62,47.263,CC-1,LOT-013
P002614,Producto Performance 2614,ALM-4,GRUPO-6,2026-03-03,EA-DOC000010614,10614,CP,3.683,0.0,11719.7,43163.66,3.683,CC-2,LOT-014
P002615,Producto Performance 2615,ALM-5,GRUPO-7,2026-03-04,SA-DOC000010615,10615,CP,0.0,51.23,1839.23,-94223.75,-51.23,CC-3,LOT-015
P002616,Producto Performance 2616,ALM-1,GRUPO-8,2026-03-05,EA-DOC000010616,10616,CP,58.689,0.0,14716.2,863679.06,58.689,CC-4,LOT-016
P002617,Producto Performance 2617,ALM-2,GRUPO-1,2026-03-06,EA-DOC000010617,10617,CP,39.704,0.0,7966.38,316297.15,39.704,CC-1,LOT-017
P002618,Producto Performance 2618,ALM-3,GRUPO-2,2026-03-07,SA-DOC000010618,10618,CP,0.0,18.421,11835.24,-218016.96,-18.421,CC-2,LOT-018
P002619,Producto Performance 2619,ALM-4,GRUPO-3,2026-03-08,EA-DOC000010619,10619,CP,23.754,0.0,13370.2,317595.73,23.754,CC-3,LOT-019
P002620,Producto Performance 2620,ALM-5,GRUPO-4,2026-03-09,EA-DOC000010620,10620,CP,31.403,0.0,11553.79,362823.67,31.403,CC-4,LOT-020
P002621,Producto Performance 2621,ALM-1,GRUPO-5,2026-03-10,SA-DOC000010621,10621,CP,0.0,41.928,3338.35,-139970.34,-41.928,CC-1,LOT-001
P002622,Producto Performance 2622,ALM-2,GRUPO-6,2026-03-11,EA-DOC000010622,10622,CP,2.296,0.0,7983.25,18329.54,2.296,CC-2,LOT-002
P002623,Producto Performance 2623,ALM-3,GRUPO-7,2026-03-12,EA-DOC000010623,10623,CP,54.248,0.0,5265.8,285659.12,54.248,CC-3,LOT-003
P002624,Producto Performance 2624,ALM-4,GRUPO-8,2026-03-13,SA-DOC000010624,10624,CP,0.0,57.173,9345.97,-534337.14,-57.173,CC-4,LOT-004
P002625,Producto Performance 2625,ALM-5,GRUPO-1,2026-03-14,EA-DOC000010625,10625,CP,8.492,0.0,3157.19,26810.86,8.492,CC-1,LOT-005
P002626,Producto Performance 2626,ALM-1,GRUPO-2,2026-03-15,EA-DOC000010626,10626,CP,37.452,0.0,7526.68,281889.22,37.452,CC-2,LOT-006
P002627,Producto Performance 2627,ALM-2,GRUPO-3,2026-03-16,SA-DOC000010627,10627,CP,0.0,23.479,12591.08,-295625.97,-23.479,CC-3,LOT-007
P002628,Producto Performance 2628,ALM-3,GRUPO-4,2026-03-17,EA-DOC000010628,10628,CP,53.636,0.0,5560.78,298258.0,53.636,CC-4,LOT-008
P002629,Producto Performance 2629,ALM-4,GRUPO-5,2026-03-18,EA-DOC000010629,10629,CP,36.753,0.0,5918.16,217510.13,36.753,CC-1,LOT-009
P002630,Producto Performance 2630,ALM-5,GRUPO-6,2026-03-19,SA-DOC000010630,10630,CP,0.0,33.204,9113.25,-302596.35,-33.204,CC-2,LOT-010
P002631,Producto Performance 2631,ALM-1,GRUPO-7,2026-03-20,EA-DOC000010631,10631,CP,17.358,0.0,11292.41,196013.65,17.358,CC-3,LOT-011
P002632,Producto Performance 2632,ALM-2,GRUPO-8,2026-03-21,EA-DOC000010632,10632,CP,58.812,0.0,11902.87,700031.59,58.812,CC-4,LOT-012
P002633,Producto Performance 2633,ALM-3,GRUPO-1,2026-03-22,SA-DOC000010633,10633,CP,0.0,48.197,4262.78,-205453.21,-48.197,CC-1,LOT-013
P002634,Producto Performance 2634,ALM-4,GRUPO-2,2026-03-23,EA-DOC000010634,10634,CP,43.739,0.0,10166.66,444679.54,43.739,CC-2,LOT-014
P002635,Producto Performance 2635,ALM-5,GRUPO-3,2026-03-24,EA-DOC000010635,10635,CP,7.834,0.0,3487.73,27322.88,7.834,CC-3,LOT-015
P002636,Producto Performance 2636,ALM-1,GRUPO-4,2026-03-25,SA-DOC000010636,10636,CP,0.0,3.91,10029.13,-39213.9,-3.91,CC-4,LOT-016
P002637,Producto Performance 2637,ALM-2,GRUPO-5,2026-03-26,EA-DOC000010637,10637,CP,51.0,0.0,8220.58,419249.58,51.0,CC-1,LOT-017
P002638,Producto Performance 2638,ALM-3,GRUPO-6,2026-03-27,EA-DOC000010638,10638,CP,19.543,0.0,10373.98,202738.69,19.543,CC-2,LOT-018
P002639,Producto Performance 2639,ALM-4,GRUPO-7,2026-03-28,SA-DOC000010639,10639,CP,0.0,19.982,14265.39,-285051.02,-19.982,CC-3,LOT-019
P002640,Producto Performance 2640,ALM-5,GRUPO-8,2026-03-29,EA-DOC000010640,10640,CP,21.957,0.0,13147.18,288672.63,21.957,CC-4,LOT-020
P002641,Producto Performance 2641,ALM-1,GRUPO-1,2026-03-02,EA-DOC000010641,10641,CP,50.081,0.0,9758.36,488708.43,50.081,CC-1,LOT-001
P002642,Producto Performance 2642,ALM-2,GRUPO-2,2026-03-03,SA-DOC000010642,10642,CP,0.0,36.737,14521.06,-533460.18,-36.737,CC-2,LOT-002
P002643,Producto Performance 2643,ALM-3,GRUPO-3,2026-03-04,EA-DOC000010643,10643,CP,10.956,0.0,11991.51,131378.98,10.956,CC-3,LOT-003
P002644,Producto Performance 2644,ALM-4,GRUPO-4,2026-03-05,EA-DOC000010644,10644,CP,3.661,0.0,8893.79,32560.17,3.661,CC-4,LOT-004
P002645,Producto Performance 2645,ALM-5,GRUPO-5,2026-03-06,SA-DOC000010645,10645,CP,0.0,47.751,3909.67,-186690.65,-47.751,CC-1,LOT-005
P002646,Producto Performance 2646,ALM-1,GRUPO-6,2026-03-07,EA-DOC000010646,10646,CP,18.406,0.0,8350.56,153700.41,18.406,CC-2,LOT-006
P002647,Producto Performance 2647,ALM-2,GRUPO-7,2026-03-08,EA-DOC000010647,10647,CP,6.221,0.0,2308.18,14359.19,6.221,CC-3,LOT-007
P002648,Producto Performance 2648,ALM-3,GRUPO-8,2026-03-09,SA-DOC000010648,10648,CP,0.0,3.0,13059.23,-39177.69,-3.0,CC-4,LOT-008
P002649,Producto Performance 2649,ALM-4,GRUPO-1,2026-03-10,EA-DOC000010649,10649,CP,56.485,0.0,10937.65,617813.16,56.485,CC-1,LOT-009
P002650,Producto Performance 2650,ALM-5,GRUPO-2,2026-03-11,EA-DOC000010650,10650,CP,44.793,0.0,13057.73,584894.9,44.793,CC-2,LOT-010
P002651,Producto Performance 2651,ALM-1,GRUPO-3,2026-03-12,SA-DOC000010651,10651,CP,0.0,50.635,4729.75,-239490.89,-50.635,CC-3,LOT-011
P002652,Producto Performance 2652,ALM-2,GRUPO-4,2026-03-13,EA-DOC000010652,10652,CP,39.407,0.0,11463.77,451752.78,39.407,CC-4,LOT-012
P002653,Producto Performance 2653,ALM-3,GRUPO-5,2026-03-14,EA-DOC000010653,10653,CP,21.619,0.0,2733.4,59093.37,21.619,CC-1,LOT-013
P002654,Producto Performance 2654,ALM-4,GRUPO-6,2026-03-15,SA-DOC000010654,10654,CP,0.0,32.033,6468.81,-207215.39,-32.033,CC-2,LOT-014
P002655,Producto Performance 2655,ALM-5,GRUPO-7,2026-03-16,EA-DOC000010655,10655,CP,38.221,0.0,6195.34,236792.09,38.221,CC-3,LOT-015
P002656,Producto Performance 2656,ALM-1,GRUPO-8,2026-03-17,EA-DOC000010656,10656,CP,58.199,0.0,6498.97,378233.56,58.199,CC-4,LOT-016
P002657,Producto Performance 2657,ALM-2,GRUPO-1,2026-03-18,SA-DOC000010657,10657,CP,0.0,19.383,11618.31,-225197.7,-19.383,CC-1,LOT-017
P002658,Producto Performance 2658,ALM-3,GRUPO-2,2026-03-19,EA-DOC000010658,10658,CP,10.005,0.0,14316.4,143235.58,10.005,CC-2,LOT-018
P002659,Producto Performance 2659,ALM-4,GRUPO-3,2026-03-20,EA-DOC000010659,10659,CP,59.623,0.0,8610.69,513395.17,59.623,CC-3,LOT-019
P002660,Producto Performance 2660,ALM-5,GRUPO-4,2026-03-21,SA-DOC000010660,10660,CP,0.0,22.525,1519.09,-34217.5,-22.525,CC-4,LOT-020
P002661,Producto Performance 2661,ALM-1,GRUPO-5,2026-03-22,EA-DOC000010661,10661,CP,56.839,0.0,10152.5,577057.95,56.839,CC-1,LOT-001
P002662,Producto Performance 2662,ALM-2,GRUPO-6,2026-03-23,EA-DOC000010662,10662,CP,23.739,0.0,6211.02,147443.4,23.739,CC-2,LOT-002
P002663,Producto Performance 2663,ALM-3,GRUPO-7,2026-03-24,SA-DOC000010663,10663,CP,0.0,13.708,5445.68,-74649.38,-13.708,CC-3,LOT-003
P002664,Producto Performance 2664,ALM-4,GRUPO-8,2026-03-25,EA-DOC000010664,10664,CP,39.269,0.0,6986.68,274359.94,39.269,CC-4,LOT-004
P002665,Producto Performance 2665,ALM-5,GRUPO-1,2026-03-26,EA-DOC000010665,10665,CP,57.828,0.0,12509.83,723418.45,57.828,CC-1,LOT-005
P002666,Producto Performance 2666,ALM-1,GRUPO-2,2026-03-27,SA-DOC000010666,10666,CP,0.0,42.451,9846.5,-417993.77,-42.451,CC-2,LOT-006
P002667,Producto Performance 2667,ALM-2,GRUPO-3,2026-03-28,EA-DOC000010667,10667,CP,4.171,0.0,13668.62,57011.81,4.171,CC-3,LOT-007
P002668,Producto Performance 2668,ALM-3,GRUPO-4,2026-03-29,EA-DOC000010668,10668,CP,6.372,0.0,13551.47,86349.97,6.372,CC-4,LOT-008
P002669,Producto Performance 2669,ALM-4,GRUPO-5,2026-03-02,SA-DOC000010669,10669,CP,0.0,57.027,4370.58,-249241.07,-57.027,CC-1,LOT-009
P002670,Producto Performance 2670,ALM-5,GRUPO-6,2026-03-03,EA-DOC000010670,10670,CP,27.698,0.0,8174.11,226406.5,27.698,CC-2,LOT-010
P002671,Producto Performance 2671,ALM-1,GRUPO-7,2026-03-04,EA-DOC000010671,10671,CP,6.107,0.0,13024.35,79539.71,6.107,CC-3,LOT-011
P002672,Producto Performance 2672,ALM-2,GRUPO-8,2026-03-05,SA-DOC000010672,10672,CP,0.0,14.938,14134.76,-211145.04,-14.938,CC-4,LOT-012
P002673,Producto Performance 2673,ALM-3,GRUPO-1,2026-03-06,EA-DOC000010673,10673,CP,42.09,0.0,12714.83,535167.19,42.09,CC-1,LOT-013
P002674,Producto Performance 2674,ALM-4,GRUPO-2,2026-03-07,EA-DOC000010674,10674,CP,53.217,0.0,13576.56,722503.79,53.217,CC-2,LOT-014
P002675,Producto Performance 2675,ALM-5,GRUPO-3,2026-03-08,SA-DOC000010675,10675,CP,0.0,17.095,5051.97,-86363.43,-17.095,CC-3,LOT-015
P002676,Producto Performance 2676,ALM-1,GRUPO-4,2026-03-09,EA-DOC000010676,10676,CP,59.176,0.0,1830.26,108307.47,59.176,CC-4,LOT-016
P002677,Producto Performance 2677,ALM-2,GRUPO-5,2026-03-10,EA-DOC000010677,10677,CP,17.62,0.0,2305.64,40625.38,17.62,CC-1,LOT-017
P002678,Producto Performance 2678,ALM-3,GRUPO-6,2026-03-11,SA-DOC000010678,10678,CP,0.0,57.504,2891.47,-166271.09,-57.504,CC-2,LOT-018
P002679,Producto Performance 2679,ALM-4,GRUPO-7,2026-03-12,EA-DOC000010679,10679,CP,3.994,0.0,14885.59,59453.05,3.994,CC-3,LOT-019
P002680,Producto Performance 2680,ALM-5,GRUPO-8,2026-03-13,EA-DOC000010680,10680,CP,16.076,0.0,3392.31,54534.78,16.076,CC-4,LOT-020
P002681,Producto Performance 2681,ALM-1,GRUPO-1,2026-03-14,SA-DOC000010681,10681,CP,0.0,29.973,3499.99,-104905.2,-29.973,CC-1,LOT-001
P002682,Producto Performance 2682,ALM-2,GRUPO-2,2026-03-15,EA-DOC000010682,10682,CP,43.554,0.0,7937.43,345706.83,43.554,CC-2,LOT-002
P002683,Producto Performance 2683,ALM-3,GRUPO-3,2026-03-16,EA-DOC000010683,10683,CP,24.32,0.0,4462.44,108526.54,24.32,CC-3,LOT-003
P002684,Producto Performance 2684,ALM-4,GRUPO-4,2026-03-17,SA-DOC000010684,10684,CP,0.0,59.667,2170.52,-129508.42,-59.667,CC-4,LOT-004
P002685,Producto Performance 2685,ALM-5,GRUPO-5,2026-03-18,EA-DOC000010685,10685,CP,58.593,0.0,14169.84,830253.44,58.593,CC-1,LOT-005
P002686,Producto Performance 2686,ALM-1,GRUPO-6,2026-03-19,EA-DOC000010686,10686,CP,58.72,0.0,9947.79,584134.23,58.72,CC-2,LOT-006
P002687,Producto Performance 2687,ALM-2,GRUPO-7,2026-03-20,SA-DOC000010687,10687,CP,0.0,2.436,1712.5,-4171.65,-2.436,CC-3,LOT-007
P002688,Producto Performance 2688,ALM-3,GRUPO-8,2026-03-21,EA-DOC000010688,10688,CP,19.013,0.0,11887.82,226023.12,19.013,CC-4,LOT-008
P002689,Producto Performance 2689,ALM-4,GRUPO-1,2026-03-22,EA-DOC000010689,10689,CP,8.226,0.0,5494.13,45194.71,8.226,CC-1,LOT-009
P002690,Producto Performance 2690,ALM-5,GRUPO-2,2026-03-23,SA-DOC000010690,10690,CP,0.0,54.248,4900.28,-265830.39,-54.248,CC-2,LOT-010
P002691,Producto Performance 2691,ALM-1,GRUPO-3,2026-03-24,EA-DOC000010691,10691,CP,49.497,0.0,12836.12,635349.43,49.497,CC-3,LOT-011
P002692,Producto Performance 2692,ALM-2,GRUPO-4,2026-03-25,EA-DOC000010692,10692,CP,2.436,0.0,4324.61,10534.75,2.436,CC-4,LOT-012
P002693,Producto Performance 2693,ALM-3,GRUPO-5,2026-03-26,SA-DOC000010693,10693,CP,0.0,49.476,5538.25,-274010.46,-49.476,CC-1,LOT-013
P002694,Producto Performance 2694,ALM-4,GRUPO-6,2026-03-27,EA-DOC000010694,10694,CP,3.833,0.0,11684.06,44785.0,3.833,CC-2,LOT-014
P002695,Producto Performance 2695,ALM-5,GRUPO-7,2026-03-28,EA-DOC000010695,10695,CP,57.002,0.0,12377.69,705553.09,57.002,CC-3,LOT-015
P002696,Producto Performance 2696,ALM-1,GRUPO-8,2026-03-29,SA-DOC000010696,10696,CP,0.0,18.985,13310.72,-252704.02,-18.985,CC-4,LOT-016
P002697,Producto Performance 2697,ALM-2,GRUPO-1,2026-03-02,EA-DOC000010697,10697,CP,47.09,0.0,5981.22,281655.65,47.09,CC-1,LOT-017
P002698,Producto Performance 2698,ALM-3,GRUPO-2,2026-03-03,EA-DOC000010698,10698,CP,40.922,0.0,2122.79,86868.81,40.922,CC-2,LOT-018
P002699,Producto Performance 2699,ALM-4,GRUPO-3,2026-03-04,SA-DOC000010699,10699,CP,0.0,37.604,6477.99,-243598.34,-37.604,CC-3,LOT-019
P002700,Producto Performance 2700,ALM-5,GRUPO-4,2026-03-05,EA-DOC000010700,10700,CP,51.418,0.0,14822.58,762147.42,51.418,CC-4,LOT-020
P002701,Producto Performance 2701,ALM-1,GRUPO-5,2026-03-06,EA-DOC000010701,10701,CP,0.307,0.0,14386.62,4416.69,0.307,CC-1,LOT-001
P002702,Producto Performance 2702,ALM-2,GRUPO-6,2026-03-07,SA-DOC000010702,10702,CP,0.0,24.428,12427.56,-303580.44,-24.428,CC-2,LOT-002
P002703,Producto Performance 2703,ALM-3,GRUPO-7,2026-03-08,EA-DOC000010703,10703,CP,16.387,0.0,7262.88,119016.81,16.387,CC-3,LOT-003
P002704,Producto Performance 2704,ALM-4,GRUPO-8,2026-03-09,EA-DOC000010704,10704,CP,53.318,0.0,8216.26,438074.55,53.318,CC-4,LOT-004
P002705,Producto Performance 2705,ALM-5,GRUPO-1,2026-03-10,SA-DOC000010705,10705,CP,0.0,13.497,4233.2,-57135.5,-13.497,CC-1,LOT-005
P002706,Producto Performance 2706,ALM-1,GRUPO-2,2026-03-11,EA-DOC000010706,10706,CP,15.376,0.0,5261.64,80902.98,15.376,CC-2,LOT-006
P002707,Producto Performance 2707,ALM-2,GRUPO-3,2026-03-12,EA-DOC000010707,10707,CP,35.447,0.0,13231.69,469023.72,35.447,CC-3,LOT-007
P002708,Producto Performance 2708,ALM-3,GRUPO-4,2026-03-13,SA-DOC000010708,10708,CP,0.0,46.3,10051.46,-465382.6,-46.3,CC-4,LOT-008
P002709,Producto Performance 2709,ALM-4,GRUPO-5,2026-03-14,EA-DOC000010709,10709,CP,40.994,0.0,1695.87,69520.49,40.994,CC-1,LOT-009
P002710,Producto Performance 2710,ALM-5,GRUPO-6,2026-03-15,EA-DOC000010710,10710,CP,50.625,0.0,10756.55,544550.34,50.625,CC-2,LOT-010
P002711,Producto Performance 2711,ALM-1,GRUPO-7,2026-03-16,SA-DOC000010711,10711,CP,0.0,5.131,14376.66,-73766.64,-5.131,CC-3,LOT-011
P002712,Producto Performance 2712,ALM-2,GRUPO-8,2026-03-17,EA-DOC000010712,10712,CP,21.138,0.0,9918.38,209654.72,21.138,CC-4,LOT-012
P002713,Producto Performance 2713,ALM-3,GRUPO-1,2026-03-18,EA-DOC000010713,10713,CP,42.922,0.0,8982.56,385549.44,42.922,CC-1,LOT-013
P002714,Producto Performance 2714,ALM-4,GRUPO-2,2026-03-19,SA-DOC000010714,10714,CP,0.0,52.497,14149.18,-742789.5,-52.497,CC-2,LOT-014
P002715,Producto Performance 2715,ALM-5,GRUPO-3,2026-03-20,EA-DOC000010715,10715,CP,48.04,0.0,13014.09,625196.88,48.04,CC-3,LOT-015
P002716,Producto Performance 2716,ALM-1,GRUPO-4,2026-03-21,EA-DOC000010716,10716,CP,38.373,0.0,8791.79,337367.36,38.373,CC-4,LOT-016
P002717,Producto Performance 2717,ALM-2,GRUPO-5,2026-03-22,SA-DOC000010717,10717,CP,0.0,39.084,6064.45,-237022.96,-39.084,CC-1,LOT-017
P002718,Producto Performance 2718,ALM-3,GRUPO-6,2026-03-23,EA-DOC000010718,10718,CP,21.562,0.0,11484.41,247626.85,21.562,CC-2,LOT-018
P002719,Producto Performance 2719,ALM-4,GRUPO-7,2026-03-24,EA-DOC000010719,10719,CP,49.968,0.0,7625.1,381011.0,49.968,CC-3,LOT-019
P002720,Producto Performance 2720,ALM-5,GRUPO-8,2026-03-25,SA-DOC000010720,10720,CP,0.0,45.798,6848.39,-313642.57,-45.798,CC-4,LOT-020
P002721,Producto Performance 2721,ALM-1,GRUPO-1,2026-03-26,EA-DOC000010721,10721,CP,17.95,0.0,2555.62,45873.38,17.95,CC-1,LOT-001
P002722,Producto Performance 2722,ALM-2,GRUPO-2,2026-03-27,EA-DOC000010722,10722,CP,10.734,0.0,3680.51,39506.59,10.734,CC-2,LOT-002
P002723,Producto Performance 2723,ALM-3,GRUPO-3,2026-03-28,SA-DOC000010723,10723,CP,0.0,10.049,5120.02,-51451.08,-10.049,CC-3,LOT-003
P002724,Producto Performance 2724,ALM-4,GRUPO-4,2026-03-29,EA-DOC000010724,10724,CP,39.703,0.0,13561.98,538451.29,39.703,CC-4,LOT-004
P002725,Producto Performance 2725,ALM-5,GRUPO-5,2026-03-02,EA-DOC000010725,10725,CP,50.607,0.0,13192.77,667646.51,50.607,CC-1,LOT-005
P002726,Producto Performance 2726,ALM-1,GRUPO-6,2026-03-03,SA-DOC000010726,10726,CP,0.0,19.522,9297.11,-181498.18,-19.522,CC-2,LOT-006
P002727,Producto Performance 2727,ALM-2,GRUPO-7,2026-03-04,EA-DOC000010727,10727,CP,24.358,0.0,8524.61,207642.45,24.358,CC-3,LOT-007
P002728,Producto Performance 2728,ALM-3,GRUPO-8,2026-03-05,EA-DOC000010728,10728,CP,23.864,0.0,7168.72,171074.33,23.864,CC-4,LOT-008
P002729,Producto Performance 2729,ALM-4,GRUPO-1,2026-03-06,SA-DOC000010729,10729,CP,0.0,52.778,5535.23,-292138.37,-52.778,CC-1,LOT-009
P002730,Producto Performance 2730,ALM-5,GRUPO-2,2026-03-07,EA-DOC000010730,10730,CP,41.449,0.0,13695.16,567650.69,41.449,CC-2,LOT-010
P002731,Producto Performance 2731,ALM-1,GRUPO-3,2026-03-08,EA-DOC000010731,10731,CP,28.334,0.0,3877.2,109856.58,28.334,CC-3,LOT-011
P002732,Producto Performance 2732,ALM-2,GRUPO-4,2026-03-09,SA-DOC000010732,10732,CP,0.0,31.76,4438.35,-140962.0,-31.76,CC-4,LOT-012
P002733,Producto Performance 2733,ALM-3,GRUPO-5,2026-03-10,EA-DOC000010733,10733,CP,16.305,0.0,9439.35,153908.6,16.305,CC-1,LOT-013
P002734,Producto Performance 2734,ALM-4,GRUPO-6,2026-03-11,EA-DOC000010734,10734,CP,44.682,0.0,7373.06,329443.07,44.682,CC-2,LOT-014
P002735,Producto Performance 2735,ALM-5,GRUPO-7,2026-03-12,SA-DOC000010735,10735,CP,0.0,17.446,8148.56,-142159.78,-17.446,CC-3,LOT-015
P002736,Producto Performance 2736,ALM-1,GRUPO-8,2026-03-13,EA-DOC000010736,10736,CP,54.924,0.0,12475.58,685208.76,54.924,CC-4,LOT-016
P002737,Producto Performance 2737,ALM-2,GRUPO-1,2026-03-14,EA-DOC000010737,10737,CP,21.971,0.0,13607.46,298969.5,21.971,CC-1,LOT-017
P002738,Producto Performance 2738,ALM-3,GRUPO-2,2026-03-15,SA-DOC000010738,10738,CP,0.0,48.132,13683.59,-658618.55,-48.132,CC-2,LOT-018
P002739,Producto Performance 2739,ALM-4,GRUPO-3,2026-03-16,EA-DOC000010739,10739,CP,51.739,0.0,11428.36,591291.92,51.739,CC-3,LOT-019
P002740,Producto Performance 2740,ALM-5,GRUPO-4,2026-03-17,EA-DOC000010740,10740,CP,17.626,0.0,11134.31,196253.35,17.626,CC-4,LOT-020
P002741,Producto Performance 2741,ALM-1,GRUPO-5,2026-03-18,SA-DOC000010741,10741,CP,0.0,54.016,9923.79,-536043.44,-54.016,CC-1,LOT-001
P002742,Producto Performance 2742,ALM-2,GRUPO-6,2026-03-19,EA-DOC000010742,10742,CP,17.384,0.0,8425.78,146473.76,17.384,CC-2,LOT-002
P002743,Producto Performance 2743,ALM-3,GRUPO-7,2026-03-20,EA-DOC000010743,10743,CP,54.382,0.0,8327.41,452861.21,54.382,CC-3,LOT-003
P002744,Producto Performance 2744,ALM-4,GRUPO-8,2026-03-21,SA-DOC000010744,10744,CP,0.0,26.794,13676.96,-366460.47,-26.794,CC-4,LOT-004
P002745,Producto Performance 2745,ALM-5,GRUPO-1,2026-03-22,EA-DOC000010745,10745,CP,56.412,0.0,12091.59,682110.78,56.412,CC-1,LOT-005
P002746,Producto Performance 2746,ALM-1,GRUPO-2,2026-03-23,EA-DOC000010746,10746,CP,57.604,0.0,10487.19,604104.09,57.604,CC-2,LOT-006
P002747,Producto Performance 2747,ALM-2,GRUPO-3,2026-03-24,SA-DOC000010747,10747,CP,0.0,26.546,6503.81,-172650.14,-26.546,CC-3,LOT-007
P002748,Producto Performance 2748,ALM-3,GRUPO-4,2026-03-25,EA-DOC000010748,10748,CP,51.786,0.0,13004.37,673444.3,51.786,CC-4,LOT-008
P002749,Producto Performance 2749,ALM-4,GRUPO-5,2026-03-26,EA-DOC000010749,10749,CP,28.046,0.0,14135.93,396456.29,28.046,CC-1,LOT-009
P002750,Producto Performance 2750,ALM-5,GRUPO-6,2026-03-27,SA-DOC000010750,10750,CP,0.0,49.959,10310.68,-515111.26,-49.959,CC-2,LOT-010
P002751,Producto Performance 2751,ALM-1,GRUPO-7,2026-03-28,EA-DOC000010751,10751,CP,41.561,0.0,5808.69,241414.97,41.561,CC-3,LOT-011
P002752,Producto Performance 2752,ALM-2,GRUPO-8,2026-03-29,EA-DOC000010752,10752,CP,11.795,0.0,10214.24,120476.96,11.795,CC-4,LOT-012
