item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P006124,Producto Performance 6124,ALM-4,GRUPO-4,2026-02-15,SA-DOC020021124,21124,CP,0.0,20.251,3675.89,-74440.45,-20.251,CC-4,LOT-004
P006125,Producto Performance 6125,ALM-5,GRUPO-5,2026-02-16,EA-DOC020021125,21125,CP,35.144,0.0,1713.35,60213.97,35.144,CC-1,LOT-005
P006126,Producto Performance 6126,ALM-1,GRUPO-6,2026-02-17,EA-DOC020021126,21126,CP,19.889,0.0,8095.92,161019.75,19.889,CC-2,LOT-006
P006127,Producto Performance 6127,ALM-2,GRUPO-7,2026-02-18,SA-DOC020021127,21127,CP,0.0,5.327,11446.29,-60974.39,-5.327,CC-3,LOT-007
P006128,Producto Performance 6128,ALM-3,GRUPO-8,2026-02-19,EA-DOC020021128,21128,CP,45.453,0.0,8741.54,397329.22,45.453,CC-4,LOT-008
P006129,Producto Performance 6129,ALM-4,GRUPO-1,2026-02-20,EA-DOC020021129,21129,CP,45.168,0.0,13666.08,617269.5,45.168,CC-1,LOT-009
P006130,Producto Performance 6130,ALM-5,GRUPO-2,2026-02-21,SA-DOC020021130,21130,CP,0.0,11.646,6342.03,-73859.28,-11.646,CC-2,LOT-010
P006131,Producto Performance 6131,ALM-1,GRUPO-3,2026-02-22,EA-DOC020021131,21131,CP,4.872,0.0,3460.94,16861.7,4.872,CC-3,LOT-011
P006132,Producto Performance 6132,ALM-2,GRUPO-4,2026-02-23,EA-DOC020021132,21132,CP,7.103,0.0,8187.13,58153.18,7.103,CC-4,LOT-012
P006133,Producto Performance 6133,ALM-3,GRUPO-5,2026-02-24,SA-DOC020021133,21133,CP,0.0,36.589,13340.77,-488125.43,-36.589,CC-1,LOT-013
P006134,Producto Performance 6134,ALM-4,GRUPO-6,2026-02-25,EA-DOC020021134,21134,CP,17.683,0.0,14522.45,256800.48,17.683,CC-2,LOT-014
P006135,Producto Performance 6135,ALM-5,GRUPO-7,2026-02-26,EA-DOC020021135,21135,CP,19.606,0.0,10587.14,207571.47,19.606,CC-3,LOT-015
P006136,Producto Performance 6136,ALM-1,GRUPO-8,2026-02-27,SA-DOC020021136,21136,CP,0.0,35.233,14301.75,-503893.56,-35.233,CC-4,LOT-016
P006137,Producto Performance 6137,ALM-2,GRUPO-1,2026-02-28,EA-DOC020021137,21137,CP,58.829,0.0,3480.97,204781.98,58.829,CC-1,LOT-017
P006138,Producto Performance 6138,ALM-3,GRUPO-2,2026-03-01,EA-DOC020021138,21138,CP,50.985,0.0,9263.41,472294.96,50.985,CC-2,LOT-018
P006139,Producto Performance 6139,ALM-4,GRUPO-3,2026-03-02,SA-DOC020021139,21139,CP,0.0,54.528,12475.94,-680288.06,-54.528,CC-3,LOT-019
P006140,Producto Performance 6140,ALM-5,GRUPO-4,2026-03-03,EA-DOC020021140,21140,CP,56.199,0.0,6442.32,362051.94,56.199,CC-4,LOT-020
P006141,Producto Performance 6141,ALM-1,GRUPO-5,2026-02-04,EA-DOC020021141,21141,CP,38.419,0.0,4816.78,185055.87,38.419,CC-1,LOT-001
P006142,Producto Performance 6142,ALM-2,GRUPO-6,2026-02-05,SA-DOC020021142,21142,CP,0.0,17.129,10758.45,-184281.49,-17.129,CC-2,LOT-002
P006143,Producto Performance 6143,ALM-3,GRUPO-7,2026-02-06,EA-DOC020021143,21143,CP,23.168,0.0,6829.75,158231.65,23.168,CC-3,LOT-003
P006144,Producto Performance 6144,ALM-4,GRUPO-8,2026-02-07,EA-DOC020021144,21144,CP,34.211,0.0,4087.42,139834.73,34.211,CC-4,LOT-004
P006145,Producto Performance 6145,ALM-5,GRUPO-1,2026-02-08,SA-DOC020021145,21145,CP,0.0,12.78,5771.51,-73759.9,-12.78,CC-1,LOT-005
P006146,Producto Performance 6146,ALM-1,GRUPO-2,2026-02-09,EA-DOC020021146,21146,CP,30.507,0.0,14224.0,433931.57,30.507,CC-2,LOT-006
P006147,Producto Performance 6147,ALM-2,GRUPO-3,2026-02-10,EA-DOC020021147,21147,CP,48.545,0.0,4745.64,230377.09,48.545,CC-3,LOT-007
P006148,Producto Performance 6148,ALM-3,GRUPO-4,2026-02-11,SA-DOC020021148,21148,CP,0.0,22.709,8961.43,-203505.11,-22.709,CC-4,LOT-008
P006149,Producto Performance 6149,ALM-4,GRUPO-5,2026-02-12,EA-DOC020021149,21149,CP,8.32,0.0,4733.62,39383.72,8.32,CC-1,LOT-009
P006150,Producto Performance 6150,ALM-5,GRUPO-6,2026-02-13,EA-DOC020021150,21150,CP,9.33,0.0,12800.22,119426.05,9.33,CC-2,LOT-010
P006151,Producto Performance 6151,ALM-1,GRUPO-7,2026-02-14,SA-DOC020021151,21151,CP,0.0,35.872,10836.03,-388710.07,-35.872,CC-3,LOT-011
P006152,Producto Performance 6152,ALM-2,GRUPO-8,2026-02-15,EA-DOC020021152,21152,CP,7.249,0.0,4005.85,29038.41,7.249,CC-4,LOT-012
P006153,Producto Performance 6153,ALM-3,GRUPO-1,2026-02-16,EA-DOC020021153,21153,CP,9.856,0.0,2844.84,28038.74,9.856,CC-1,LOT-013
P006154,Producto Performance 6154,ALM-4,GRUPO-2,2026-02-17,SA-DOC020021154,21154,CP,0.0,4.065,9738.53,-39587.12,-4.065,CC-2,LOT-014
P006155,Producto Performance 6155,ALM-5,GRUPO-3,2026-02-18,EA-DOC020021155,21155,CP,31.206,0.0,6942.9,216660.14,31.206,CC-3,LOT-015
P006156,Producto Performance 6156,ALM-1,GRUPO-4,2026-02-19,EA-DOC020021156,21156,CP,27.014,0.0,6516.85,176046.19,27.014,CC-4,LOT-016
P006157,Producto Performance 6157,ALM-2,GRUPO-5,2026-02-20,SA-DOC020021157,21157,CP,0.0,57.584,14980.32,-862626.75,-57.584,CC-1,LOT-017
P006158,Producto Performance 6158,ALM-3,GRUPO-6,2026-02-21,EA-DOC020021158,21158,CP,22.27,0.0,1528.89,34048.38,22.27,CC-2,LOT-018
P006159,Producto Performance 6159,ALM-4,GRUPO-7,2026-02-22,EA-DOC020021159,21159,CP,50.612,0.0,7887.73,399213.79,50.612,CC-3,LOT-019
P006160,Producto Performance 6160,ALM-5,GRUPO-8,2026-02-23,SA-DOC020021160,21160,CP,0.0,20.904,2668.15,-55775.01,-20.904,CC-4,LOT-020
P006161,Producto Performance 6161,ALM-1,GRUPO-1,2026-02-24,EA-DOC020021161,21161,CP,21.587,0.0,1906.28,41150.87,21.587,CC-1,LOT-001
P006162,Producto Performance 6162,ALM-2,GRUPO-2,2026-02-25,EA-DOC020021162,21162,CP,49.623,0.0,12956.05,642918.07,49.623,CC-2,LOT-002
P006163,Producto Performance 6163,ALM-3,GRUPO-3,2026-02-26,SA-DOC020021163,21163,CP,0.0,56.967,2537.49,-144553.19,-56.967,CC-3,LOT-003
P006164,Producto Performance 6164,ALM-4,GRUPO-4,2026-02-27,EA-DOC020021164,21164,CP,4.064,0.0,2978.38,12104.14,4.064,CC-4,LOT-004
P006165,Producto Performance 6165,ALM-5,GRUPO-5,2026-02-28,EA-DOC020021165,21165,CP,6.182,0.0,2172.05,13427.61,6.182,CC-1,LOT-005
P006166,Producto Performance 6166,ALM-1,GRUPO-6,2026-03-01,SA-DOC020021166,21166,CP,0.0,43.413,9120.35,-395941.75,-43.413,CC-2,LOT-006
P006167,Producto Performance 6167,ALM-2,GRUPO-7,2026-03-02,EA-DOC020021167,21167,CP,40.748,0.0,3255.02,132635.55,40.748,CC-3,LOT-007
P006168,Producto Performance 6168,ALM-3,GRUPO-8,2026-03-03,EA-DOC020021168,21168,CP,3.961,0.0,14680.84,58150.81,3.961,CC-4,LOT-008
P006169,Producto Performance 6169,ALM-4,GRUPO-1,2026-02-04,SA-DOC020021169,21169,CP,0.0,3.097,10891.27,-33730.26,-3.097,CC-1,LOT-009
P006170,Producto Performance 6170,ALM-5,GRUPO-2,2026-02-05,EA-DOC020021170,21170,CP,35.495,0.0,12395.3,439971.17,35.495,CC-2,LOT-010
P006171,Producto Performance 6171,ALM-1,GRUPO-3,2026-02-06,EA-DOC020021171,21171,CP,34.448,0.0,9305.23,320546.56,34.448,CC-3,LOT-011
P006172,Producto Performance 6172,ALM-2,GRUPO-4,2026-02-07,SA-DOC020021172,21172,CP,0.0,39.438,6518.53,-257077.79,-39.438,CC-4,LOT-012
P006173,Producto Performance 6173,ALM-3,GRUPO-5,2026-02-08,EA-DOC020021173,21173,CP,13.034,0.0,4303.9,56097.03,13.034,CC-1,LOT-013
P006174,Producto Performance 6174,ALM-4,GRUPO-6,2026-02-09,EA-DOC020021174,21174,CP,53.274,0.0,14525.94,773854.93,53.274,CC-2,LOT-014
P006175,Producto Performance 6175,ALM-5,GRUPO-7,2026-02-10,SA-DOC020021175,21175,CP,0.0,54.127,5542.83,-300016.76,-54.127,CC-3,LOT-015
P006176,Producto Performance 6176,ALM-1,GRUPO-8,2026-02-11,EA-DOC020021176,21176,CP,7.742,0.0,3248.01,25146.09,7.742,CC-4,LOT-016
P006177,Producto Performance 6177,ALM-2,GRUPO-1,2026-02-12,EA-DOC020021177,21177,CP,13.082,0.0,11217.88,146752.31,13.082,CC-1,LOT-017
P006178,Producto Performance 6178,ALM-3,GRUPO-2,2026-02-13,SA-DOC020021178,21178,CP,0.0,51.742,6107.47,-316012.71,-51.742,CC-2,LOT-018
P006179,Producto Performance 6179,ALM-4,GRUPO-3,2026-02-14,EA-DOC020021179,21179,CP,33.096,0.0,10984.56,363545.0,33.096,CC-3,LOT-019
P006180,Producto Performance 6180,ALM-5,GRUPO-4,2026-02-15,EA-DOC020021180,21180,CP,19.287,0.0,5245.3,101166.1,19.287,CC-4,LOT-020
P006181,Producto Performance 6181,ALM-1,GRUPO-5,2026-02-16,SA-DOC020021181,21181,CP,0.0,31.62,14672.08,-463931.17,-31.62,CC-1,LOT-001
P006182,Producto Performance 6182,ALM-2,GRUPO-6,2026-02-17,EA-DOC020021182,21182,CP,3.845,0.0,7996.59,30746.89,3.845,CC-2,LOT-002
P006183,Producto Performance 6183,ALM-3,GRUPO-7,2026-02-18,EA-DOC020021183,21183,CP,8.257,0.0,11719.94,96771.54,8.257,CC-3,LOT-003
P006184,Producto Performance 6184,ALM-4,GRUPO-8,2026-02-19,SA-DOC020021184,21184,CP,0.0,34.2,9865.43,-337397.71,-34.2,CC-4,LOT-004
P006185,Producto Performance 6185,ALM-5,GRUPO-1,2026-02-20,EA-DOC020021185,21185,CP,44.802,0.0,9949.07,445738.23,44.802,CC-1,LOT-005
P006186,Producto Performance 6186,ALM-1,GRUPO-2,2026-02-21,EA-DOC020021186,21186,CP,51.35,0.0,4699.53,241320.87,51.35,CC-2,LOT-006
P006187,Producto Performance 6187,ALM-2,GRUPO-3,2026-02-22,SA-DOC020021187,21187,CP,0.0,9.554,10080.62,-96310.24,-9.554,CC-3,LOT-007
P006188,Producto Performance 6188,ALM-3,GRUPO-4,2026-02-23,EA-DOC020021188,21188,CP,35.042,0.0,2351.01,82384.09,35.042,CC-4,LOT-008
P006189,Producto Performance 6189,ALM-4,GRUPO-5,2026-02-24,EA-DOC020021189,21189,CP,43.703,0.0,10980.13,479864.62,43.703,CC-1,LOT-009
P006190,Producto Performance 6190,ALM-5,GRUPO-6,2026-02-25,SA-DOC020021190,21190,CP,0.0,43.777,4582.3,-200599.35,-43.777,CC-2,LOT-010
P006191,Producto Performance 6191,ALM-1,GRUPO-7,2026-02-26,EA-DOC020021191,21191,CP,46.92,0.0,1842.27,86439.31,46.92,CC-3,LOT-011
P006192,Producto Performance 6192,ALM-2,GRUPO-8,2026-02-27,EA-DOC020021192,21192,CP,8.403,0.0,7297.16,61318.04,8.403,CC-4,LOT-012
P006193,Producto Performance 6193,ALM-3,GRUPO-1,2026-02-28,SA-DOC020021193,21193,CP,0.0,51.498,11120.7,-572693.81,-51.498,CC-1,LOT-013
P006194,Producto Performance 6194,ALM-4,GRUPO-2,2026-03-01,EA-DOC020021194,21194,CP,55.923,0.0,4443.65,248502.24,55.923,CC-2,LOT-014
P006195,Producto Performance 6195,ALM-5,GRUPO-3,2026-03-02,EA-DOC020021195,21195,CP,29.452,0.0,13610.49,400856.15,29.452,CC-3,LOT-015
P006196,Producto Performance 6196,ALM-1,GRUPO-4,2026-03-03,SA-DOC020021196,21196,CP,0.0,18.172,6341.56,-115238.83,-18.172,CC-4,LOT-016
P006197,Producto Performance 6197,ALM-2,GRUPO-5,2026-02-04,EA-DOC020021197,21197,CP,1.04,0.0,6328.35,6581.48,1.04,CC-1,LOT-017
P006198,Producto Performance 6198,ALM-3,GRUPO-6,2026-02-05,EA-DOC020021198,21198,CP,37.308,0.0,12858.17,479712.61,37.308,CC-2,LOT-018
P006199,Producto Performance 6199,ALM-4,GRUPO-7,2026-02-06,SA-DOC020021199,21199,CP,0.0,29.864,12083.85,-360872.1,-29.864,CC-3,LOT-019
P006200,Producto Performance 6200,ALM-5,GRUPO-8,2026-02-07,EA-DOC020021200,21200,CP,30.723,0.0,8462.8,260002.6,30.723,CC-4,LOT-020
P006201,Producto Performance 6201,ALM-1,GRUPO-1,2026-02-08,EA-DOC020021201,21201,CP,7.839,0.0,13301.79,104272.73,7.839,CC-1,LOT-001
P006202,Producto Performance 6202,ALM-2,GRUPO-2,2026-02-09,SA-DOC020021202,21202,CP,0.0,8.617,7034.09,-60612.75,-8.617,CC-2,LOT-002
P006203,Producto Performance 6203,ALM-3,GRUPO-3,2026-02-10,EA-DOC020021203,21203,CP,50.614,0.0,10076.97,510035.76,50.614,CC-3,LOT-003
P006204,Producto Performance 6204,ALM-4,GRUPO-4,2026-02-11,EA-DOC020021204,21204,CP,56.586,0.0,5429.95,307259.15,56.586,CC-4,LOT-004
P006205,Producto Performance 6205,ALM-5,GRUPO-5,2026-02-12,SA-DOC020021205,21205,CP,0.0,26.386,1588.72,-41919.97,-26.386,CC-1,LOT-005
P006206,Producto Performance 6206,ALM-1,GRUPO-6,2026-02-13,EA-DOC020021206,21206,CP,26.763,0.0,11410.27,305373.06,26.763,CC-2,LOT-006
P006207,Producto Performance 6207,ALM-2,GRUPO-7,2026-02-14,EA-DOC020021207,21207,CP,18.571,0.0,8622.26,160123.99,18.571,CC-3,LOT-007
P006208,Producto Performance 6208,ALM-3,GRUPO-8,2026-02-15,SA-DOC020021208,21208,CP,0.0,8.494,5819.37,-49429.73,-8.494,CC-4,LOT-008
P006209,Producto Performance 6209,ALM-4,GRUPO-1,2026-02-16,EA-DOC020021209,21209,CP,30.443,0.0,11648.34,354610.41,30.443,CC-1,LOT-009
P006210,Producto Performance 6210,ALM-5,GRUPO-2,2026-02-17,EA-DOC020021210,21210,CP,24.244,0.0,2961.03,71787.21,24.244,CC-2,LOT-010
P006211,Producto Performance 6211,ALM-1,GRUPO-3,2026-02-18,SA-DOC020021211,21211,CP,0.0,42.442,14211.07,-603146.23,-42.442,CC-3,LOT-011
P006212,Producto Performance 6212,ALM-2,GRUPO-4,2026-02-19,EA-DOC020021212,21212,CP,17.109,0.0,10492.05,179508.48,17.109,CC-4,LOT-012
P006213,Producto Performance 6213,ALM-3,GRUPO-5,2026-02-20,EA-DOC020021213,21213,CP,3.856,0.0,13005.39,50148.78,3.856,CC-1,LOT-013
P006214,Producto Performance 6214,ALM-4,GRUPO-6,2026-02-21,SA-DOC020021214,21214,CP,0.0,31.038,10992.49,-341184.9,-31.038,CC-2,LOT-014
P006215,Producto Performance 6215,ALM-5,GRUPO-7,2026-02-22,EA-DOC020021215,21215,CP,54.039,0.0,4035.66,218083.03,54.039,CC-3,LOT-015
P006216,Producto Performance 6216,ALM-1,GRUPO-8,2026-02-23,EA-DOC020021216,21216,CP,35.003,0.0,7502.64,262614.91,35.003,CC-4,LOT-016
P006217,Producto Performance 6217,ALM-2,GRUPO-1,2026-02-24,SA-DOC020021217,21217,CP,0.0,5.651,10062.53,-56863.36,-5.651,CC-1,LOT-017
P006218,Producto Performance 6218,ALM-3,GRUPO-2,2026-02-25,EA-DOC020021218,21218,CP,38.787,0.0,2731.94,105963.76,38.787,CC-2,LOT-018
P006219,Producto Performance 6219,ALM-4,GRUPO-3,2026-02-26,EA-DOC020021219,21219,CP,6.493,0.0,10719.73,69603.21,6.493,CC-3,LOT-019
P006220,Producto Performance 6220,ALM-5,GRUPO-4,2026-02-27,SA-DOC020021220,21220,CP,0.0,56.676,3085.45,-174870.96,-56.676,CC-4,LOT-020
P006221,Producto Performance 6221,ALM-1,GRUPO-5,2026-02-28,EA-DOC020021221,21221,CP,25.371,0.0,7101.17,180163.78,25.371,CC-1,LOT-001
P006222,Producto Performance 6222,ALM-2,GRUPO-6,2026-03-01,EA-DOC020021222,21222,CP,20.214,0.0,11467.35,231801.01,20.214,CC-2,LOT-002
P006223,Producto Performance 6223,ALM-3,GRUPO-7,2026-03-02,SA-DOC020021223,21223,CP,0.0,7.777,5866.67,-45625.09,-7.777,CC-3,LOT-003
P006224,Producto Performance 6224,ALM-4,GRUPO-8,2026-03-03,EA-DOC020021224,21224,CP,33.523,0.0,10647.51,356936.48,33.523,CC-4,LOT-004
P006225,Producto Performance 6225,ALM-5,GRUPO-1,2026-02-04,EA-DOC020021225,21225,CP,51.386,0.0,5247.78,269662.42,51.386,CC-1,LOT-005
P006226,Producto Performance 6226,ALM-1,GRUPO-2,2026-02-05,SA-DOC020021226,21226,CP,0.0,20.338,2590.97,-52695.15,-20.338,CC-2,LOT-006
P006227,Producto Performance 6227,ALM-2,GRUPO-3,2026-02-06,EA-DOC020021227,21227,CP,59.66,0.0,12072.2,720227.45,59.66,CC-3,LOT-007
P006228,Producto Performance 6228,ALM-3,GRUPO-4,2026-02-07,EA-DOC020021228,21228,CP,7.246,0.0,2900.55,21017.39,7.246,CC-4,LOT-008
P006229,Producto Performance 6229,ALM-4,GRUPO-5,2026-02-08,SA-DOC020021229,21229,CP,0.0,40.9,12977.84,-530793.66,-40.9,CC-1,LOT-009
P006230,Producto Performance 6230,ALM-5,GRUPO-6,2026-02-09,EA-DOC020021230,21230,CP,17.343,0.0,14568.25,252657.16,17.343,CC-2,LOT-010
P006231,Producto Performance 6231,ALM-1,GRUPO-7,2026-02-10,EA-DOC020021231,21231,CP,18.9,0.0,7185.56,135807.08,18.9,CC-3,LOT-011
P006232,Producto Performance 6232,ALM-2,GRUPO-8,2026-02-11,SA-DOC020021232,21232,CP,0.0,26.478,14190.94,-375747.71,-26.478,CC-4,LOT-012
P006233,Producto Performance 6233,ALM-3,GRUPO-1,2026-02-12,EA-DOC020021233,21233,CP,51.384,0.0,7638.98,392521.35,51.384,CC-1,LOT-013
P006234,Producto Performance 6234,ALM-4,GRUPO-2,2026-02-13,EA-DOC020021234,21234,CP,54.08,0.0,13585.18,734686.53,54.08,CC-2,LOT-014
P006235,Producto Performance 6235,ALM-5,GRUPO-3,2026-02-14,SA-DOC020021235,21235,CP,0.0,31.555,12399.61,-391269.69,-31.555,CC-3,LOT-015
P006236,Producto Performance 6236,ALM-1,GRUPO-4,2026-02-15,EA-DOC020021236,21236,CP,41.367,0.0,10212.76,422471.24,41.367,CC-4,LOT-016
P006237,Producto Performance 6237,ALM-2,GRUPO-5,2026-02-16,EA-DOC020021237,21237,CP,9.477,0.0,11183.19,105983.09,9.477,CC-1,LOT-017
P006238,Producto Performance 6238,ALM-3,GRUPO-6,2026-02-17,SA-DOC020021238,21238,CP,0.0,10.708,2303.51,-24665.99,-10.708,CC-2,LOT-018
P006239,Producto Performance 6239,ALM-4,GRUPO-7,2026-02-18,EA-DOC020021239,21239,CP,46.341,0.0,7606.32,352484.48,46.341,CC-3,LOT-019
P006240,Producto Performance 6240,ALM-5,GRUPO-8,2026-02-19,EA-DOC020021240,21240,CP,52.264,0.0,2386.63,124734.83,52.264,CC-4,LOT-020
P006241,Producto Performance 6241,ALM-1,GRUPO-1,2026-02-20,SA-DOC020021241,21241,CP,0.0,3.706,6798.02,-25193.46,-3.706,CC-1,LOT-001
P006242,Producto Performance 6242,ALM-2,GRUPO-2,2026-02-21,EA-DOC020021242,21242,CP,51.59,0.0,7985.04,411948.21,51.59,CC-2,LOT-002
P006243,Producto Performance 6243,ALM-3,GRUPO-3,2026-02-22,EA-DOC020021243,21243,CP,7.226,0.0,13417.73,96956.52,7.226,CC-3,LOT-003
P006244,Producto Performance 6244,ALM-4,GRUPO-4,2026-02-23,SA-DOC020021244,21244,CP,0.0,39.972,10569.61,-422488.45,-39.972,CC-4,LOT-004
P006245,Producto Performance 6245,ALM-5,GRUPO-5,2026-02-24,EA-DOC020021245,21245,CP,17.435,0.0,3319.39,57873.56,17.435,CC-1,LOT-005
P006246,Producto Performance 6246,ALM-1,GRUPO-6,2026-02-25,EA-DOC020021246,21246,CP,8.237,0.0,8570.22,70592.9,8.237,CC-2,LOT-006
P006247,Producto Performance 6247,ALM-2,GRUPO-7,2026-02-26,SA-DOC020021247,21247,CP,0.0,59.232,10669.17,-631956.28,-59.232,CC-3,LOT-007
P006248,Producto Performance 6248,ALM-3,GRUPO-8,2026-02-27,EA-DOC020021248,21248,CP,31.466,0.0,1558.85,49050.77,31.466,CC-4,LOT-008
P006249,Producto Performance 6249,ALM-4,GRUPO-1,2026-02-28,EA-DOC020021249,21249,CP,16.736,0.0,11035.31,184686.95,16.736,CC-1,LOT-009
P006250,Producto Performance 6250,ALM-5,GRUPO-2,2026-03-01,SA-DOC020021250,21250,CP,0.0,0.426,2413.96,-1028.35,-0.426,CC-2,LOT-010
P006251,Producto Performance 6251,ALM-1,GRUPO-3,2026-03-02,EA-DOC020021251,21251,CP,47.887,0.0,5875.9,281379.22,47.887,CC-3,LOT-011
P006252,Producto Performance 6252,ALM-2,GRUPO-4,2026-03-03,EA-DOC020021252,21252,CP,39.321,0.0,8940.35,351543.5,39.321,CC-4,LOT-012
P006253,Producto Performance 6253,ALM-3,GRUPO-5,2026-02-04,SA-DOC020021253,21253,CP,0.0,26.496,7120.86,-188674.31,-26.496,CC-1,LOT-013
P006254,Producto Performance 6254,ALM-4,GRUPO-6,2026-02-05,EA-DOC020021254,21254,CP,22.21,0.0,9010.42,200121.43,22.21,CC-2,LOT-014
P006255,Producto Performance 6255,ALM-5,GRUPO-7,2026-02-06,EA-DOC020021255,21255,CP,21.47,0.0,3999.52,85869.69,21.47,CC-3,LOT-015
P006256,Producto Performance 6256,ALM-1,GRUPO-8,2026-02-07,SA-DOC020021256,21256,CP,0.0,53.912,4391.32,-236744.84,-53.912,CC-4,LOT-016
P006257,Producto Performance 6257,ALM-2,GRUPO-1,2026-02-08,EA-DOC020021257,21257,CP,8.513,0.0,7615.63,64831.86,8.513,CC-1,LOT-017
P006258,Producto Performance 6258,ALM-3,GRUPO-2,2026-02-09,EA-DOC020021258,21258,CP,1.242,0.0,11148.58,13846.54,1.242,CC-2,LOT-018
P006259,Producto Performance 6259,ALM-4,GRUPO-3,2026-02-10,SA-DOC020021259,21259,CP,0.0,5.056,10886.96,-55044.47,-5.056,CC-3,LOT-019
P006260,Producto Performance 6260,ALM-5,GRUPO-4,2026-02-11,EA-DOC020021260,21260,CP,48.237,0.0,13262.15,639726.33,48.237,CC-4,LOT-020
P006261,Producto Performance 6261,ALM-1,GRUPO-5,2026-02-12,EA-DOC020021261,21261,CP,35.957,0.0,1844.24,66313.34,35.957,CC-1,LOT-001
P006262,Producto Performance 6262,ALM-2,GRUPO-6,2026-02-13,SA-DOC020021262,21262,CP,0.0,52.653,11610.78,-611342.4,-52.653,CC-2,LOT-002
P006263,Producto Performance 6263,ALM-3,GRUPO-7,2026-02-14,EA-DOC020021263,21263,CP,53.422,0.0,8755.28,467724.57,53.422,CC-3,LOT-003
P006264,Producto Performance 6264,ALM-4,GRUPO-8,2026-02-15,EA-DOC020021264,21264,CP,2.346,0.0,8449.71,19823.02,2.346,CC-4,LOT-004
P006265,Producto Performance 6265,ALM-5,GRUPO-1,2026-02-16,SA-DOC020021265,21265,CP,0.0,18.949,4255.2,-80631.78,-18.949,CC-1,LOT-005
P006266,Producto Performance 6266,ALM-1,GRUPO-2,2026-02-17,EA-DOC020021266,21266,CP,44.287,0.0,12067.3,534424.52,44.287,CC-2,LOT-006
P006267,Producto Performance 6267,ALM-2,GRUPO-3,2026-02-18,EA-DOC020021267,21267,CP,1.508,0.0,6305.39,9508.53,1.508,CC-3,LOT-007
P006268,Producto Performance 6268,ALM-3,GRUPO-4,2026-02-19,SA-DOC020021268,21268,CP,0.0,55.53,12460.1,-691909.35,-55.53,CC-4,LOT-008
P006269,Producto Performance 6269,ALM-4,GRUPO-5,2026-02-20,EA-DOC020021269,21269,CP,31.154,0.0,5062.04,157702.79,31.154,CC-1,LOT-009
P006270,Producto Performance 6270,ALM-5,GRUPO-6,2026-02-21,EA-DOC020021270,21270,CP,4.475,0.0,3642.55,16300.41,4.475,CC-2,LOT-010
P006271,Producto Performance 6271,ALM-1,GRUPO-7,2026-02-22,SA-DOC020021271,21271,CP,0.0,15.064,10810.16,-162844.25,-15.064,CC-3,LOT-011
P006272,Producto Performance 6272,ALM-2,GRUPO-8,2026-02-23,EA-DOC020021272,21272,CP,7.657,0.0,6328.05,48453.88,7.657,CC-4,LOT-012
P006273,Producto Performance 6273,ALM-3,GRUPO-1,2026-02-24,EA-DOC020021273,21273,CP,49.81,0.0,4174.32,207922.88,49.81,CC-1,LOT-013
P006274,Producto Performance 6274,ALM-4,GRUPO-2,2026-02-25,SA-DOC020021274,21274,CP,0.0,0.118,11803.45,-1392.81,-0.118,CC-2,LOT-014
P006275,Producto Performance 6275,ALM-5,GRUPO-3,2026-02-26,EA-DOC020021275,21275,CP,8.923,0.0,9253.02,82564.7,8.923,CC-3,LOT-015
P006276,Producto Performance 6276,ALM-1,GRUPO-4,2026-02-27,EA-DOC020021276,21276,CP,53.317,0.0,5580.89,297556.31,53.317,CC-4,LOT-016
P006277,Producto Performance 6277,ALM-2,GRUPO-5,2026-02-28,SA-DOC020021277,21277,CP,0.0,13.869,3662.55,-50795.91,-13.869,CC-1,LOT-017
P006278,Producto Performance 6278,ALM-3,GRUPO-6,2026-03-01,EA-DOC020021278,21278,CP,48.768,0.0,11872.05,578976.13,48.768,CC-2,LOT-018
P006279,Producto Performance 6279,ALM-4,GRUPO-7,2026-03-02,EA-DOC020021279,21279,CP,39.719,0.0,12804.62,508586.7,39.719,CC-3,LOT-019
P006280,Producto Performance 6280,ALM-5,GRUPO-8,2026-03-03,SA-DOC020021280,21280,CP,0.0,59.862,6898.36,-412949.63,-59.862,CC-4,LOT-020
P006281,Producto Performance 6281,ALM-1,GRUPO-1,2026-02-04,EA-DOC020021281,21281,CP,3.447,0.0,6373.86,21970.7,3.447,CC-1,LOT-001
P006282,Producto Performance 6282,ALM-2,GRUPO-2,2026-02-05,EA-DOC020021282,21282,CP,15.694,0.0,10644.4,167053.21,15.694,CC-2,LOT-002
P006283,Producto Performance 6283,ALM-3,GRUPO-3,2026-02-06,SA-DOC020021283,21283,CP,0.0,7.33,11173.22,-81899.7,-7.33,CC-3,LOT-003
P006284,Producto Performance 6284,ALM-4,GRUPO-4,2026-02-07,EA-DOC020021284,21284,CP,42.134,0.0,1770.44,74595.72,42.134,CC-4,LOT-004
P006285,Producto Performance 6285,ALM-5,GRUPO-5,2026-02-08,EA-DOC020021285,21285,CP,11.125,0.0,11367.23,126460.43,11.125,CC-1,LOT-005
P006286,Producto Performance 6286,ALM-1,GRUPO-6,2026-02-09,SA-DOC020021286,21286,CP,0.0,40.73,12105.1,-493040.72,-40.73,CC-2,LOT-006
P006287,Producto Performance 6287,ALM-2,GRUPO-7,2026-02-10,EA-DOC020021287,21287,CP,27.712,0.0,3713.73,102914.89,27.712,CC-3,LOT-007
